"","Machine","User","Run_Date","Sample_Year","Sample_Month","Sample_Day","Sample_Time","Time_Zone","G_W","Sample_Plot","Sample_Grid","Sample_Depth","Sample_ID","Dilution_Factor","Notes","CH4_Flag","CO2_Flag","CH4_Conc_ppm_dilcorr","CO2_Conc_ppm_dilcorr","CH4_Conc_umol","CO2_Conc_umol","Field_Notes","Event_Stamp","qaqc_flag"
"11","Varian GC","Max Wegner","20231121","2023","April","6","1202","EDT","G","Control","F4","35","11","1",NA,"Within Range","Within Range",1.11871853969546,5595.12936759707,69.745544868794,348823.526658171,NA,NA,NA
"12","Varian GC","Max Wegner","20231121","2023","April","6","1203","EDT","G","Control","F4","50","12","1",NA,"Within Range","Within Range",1.34579941784996,6785.04531741262,83.9027068485011,423007.812806273,NA,NA,NA
"13","Varian GC","Max Wegner","20231121","2023","April","6","1204","EDT","G","Control","F4","ATM","13","1",NA,"Within Range","Within Range",1.91512361950875,461.581978780053,119.396734383338,28776.9313453899,NA,NA,NA
"14","Varian GC","Max Wegner","20231121","2023","April","6","1205","EDT","G","Control","H3","10","14","1",NA,"Within Range","Within Range",1.08465640797228,3948.41837444339,67.6219705718379,246160.746536371,NA,NA,NA
"15","Varian GC","Max Wegner","20231121","2023","April","6","1206","EDT","G","Control","H3","20","15","1",NA,"Within Range","Within Range",0.703484933927223,9412.41508171215,43.8581629630439,586808.920306244,NA,NA,NA
"16","Varian GC","Max Wegner","20231121","2023","April","6","1207","EDT","G","Control","H3","35","16","1",NA,"Within Range","Within Range",1.18197678432421,10877.8784510429,73.6893257059981,678171.973257037,NA,NA,NA
"17","Varian GC","Max Wegner","20231121","2023","April","6","1208","EDT","G","Control","H3","50","17","1",NA,"Within Range","Within Range",0.815403366731942,13247.4680507673,50.8356213673281,825901.998177515,NA,NA,NA
"18","Varian GC","Max Wegner","20231121","2023","April","6","1209","EDT","G","Control","H6","10","18","1",NA,"Within Range","Within Range",1.43338775656669,1469.50790020517,89.3633264692453,91615.2057484517,NA,NA,NA
"19","Varian GC","Max Wegner","20231121","2023","April","6","1210","EDT","G","Control","H6","20","19","1",NA,"Within Range","Within Range",0.674288821021645,5842.96996034155,42.0379564227958,364274.935183388,NA,NA,NA
"20","Varian GC","Max Wegner","20231121","2023","April","6","1211","EDT","G","Control","H6","35","20","1",NA,"Within Range","Within Range",0.661312770841387,9317.35846582982,41.2289757382411,580882.697370936,NA,NA,NA
"21","Varian GC","Max Wegner","20231121","2023","April","6","1212","EDT","G","Control","H6","50","21","1",NA,"Within Range","Within Range",0.846221485910053,8494.73095819778,52.7569504931455,529596.693154475,NA,NA,NA
"22","Varian GC","Max Wegner","20231121","2023","April","6","1127","EDT","G","Seawater","C3","10","22","1",NA,"Within Range","Within Range",0.959761924987304,6392.52953555757,59.835531482999,398536.75408713,NA,NA,NA
"23","Varian GC","Max Wegner","20231121","2023","April","6","1128","EDT","G","Seawater","C3","20","23","1",NA,"Within Range","Within Range",0.619140607755551,17794.6527796932,38.5997885134384,1109392.31793599,NA,NA,NA
"24","Varian GC","Max Wegner","20231121","2023","April","6","1129","EDT","G","Seawater","C3","35","24","1",NA,"Within Range","Within Range",0.609408570120358,14831.3917993842,37.9930530000223,924650.36155762,NA,NA,NA
"25","Varian GC","Max Wegner","20231121","2023","April","6","1130","EDT","G","Seawater","C3","50","25","1",NA,"Within Range","Within Range",0.563992394489458,19322.3844311446,35.1616206040809,1204637.43336313,NA,NA,NA
"26","Varian GC","Max Wegner","20231121","2023","April","6","1107","EDT","G","Seawater","C6","10","26","1",NA,"Within Range","Within Range",1.07492437033709,16416.9012664948,67.0152350584219,1023497.58519294,NA,NA,NA
"27","Varian GC","Max Wegner","20231121","2023","April","6","1109","EDT","G","Seawater","C6","20","27","1",NA,"Within Range","Within Range",0.557504369399329,25309.4592147856,34.7571302618036,1577896.45977466,NA,NA,NA
"28","Varian GC","Max Wegner","20231121","2023","April","6","1111","EDT","G","Seawater","C6","35","28","1",NA,"Within Range","Within Range",0.99382405671048,13609.3290110158,61.9591057799551,848461.908417445,NA,NA,NA
"29","Varian GC","Max Wegner","20231121","2023","April","6","1112","EDT","G","Seawater","C6","50","29","1",NA,"Within Range","Within Range",1.67993270999158,3698.63167263853,104.733959475784,230588.009516118,NA,NA,NA
"30","Varian GC","Max Wegner","20231121","2023","April","6","1123","EDT","G","Seawater","F4","10","30","1",NA,"Within Range","Within Range",1.05708230133923,11061.6992635123,65.9028866171592,689632.12366037,NA,NA,NA
"31","Varian GC","Max Wegner","20231121","2023","April","6","1124","EDT","G","Seawater","F4","20","31","1",NA,"Within Range","Within Range",0.160112832628951,20997.7536821652,9.98209679731614,1309086.88791553,NA,NA,NA
"32","Varian GC","Max Wegner","20231121","2023","April","6","1125","EDT","G","Seawater","F4","35","32","1",NA,"Within Range","Within Range",1.64262656572334,9945.20207995227,102.40814000769,620025.067328695,NA,NA,NA
"33","Varian GC","Max Wegner","20231121","2023","April","6","1125","EDT","G","Seawater","F4","50","33","1",NA,"Within Range","Within Range",1.11223051460533,12022.9041518658,69.3410545265167,749557.615452978,NA,NA,NA
"34","Varian GC","Max Wegner","20231121","2023","April","6","1126","EDT","G","Seawater","F4","ATM","34","1",NA,"Within Range","Within Range",1.75292299225553,385.200802065985,109.284475826405,24015.01259763,NA,NA,NA
"35","Varian GC","Max Wegner","20231121","2023","April","6","1119","EDT","G","Seawater","H3","10","35","1",NA,"Within Range","Within Range",1.29876123594653,2560.64079567833,80.9701518669903,159640.947361492,NA,NA,NA
"36","Varian GC","Max Wegner","20231121","2023","April","6","1120","EDT","G","Seawater","H3","20","36","1",NA,"Within Range","Within Range",0.160112832628951,12852.1195990577,9.98209679731614,801254.339093375,NA,NA,NA
"37","Varian GC","Max Wegner","20231121","2023","April","6","1121","EDT","G","Seawater","H3","35","37","1",NA,"Within Range","Within Range",1.39932562484352,11300.1408702763,87.2397521722892,704497.560491043,NA,NA,NA
"38","Varian GC","Max Wegner","20231121","2023","April","6","1122","EDT","G","Seawater","H3","50","38","1",NA,"Within Range","Within Range",0.563992394489458,10811.2061961967,35.1616206040809,674015.348890067,NA,NA,NA
"39","Varian GC","Max Wegner","20231121","2023","April","6","1115","EDT","G","Seawater","H6","10","39","1",NA,"Within Range","Within Range",0.800805310279153,16319.6534759667,49.925518097204,1017434.75535952,NA,NA,NA
"40","Varian GC","Max Wegner","20231121","2023","April","6","1116","EDT","G","Seawater","H6","20","40","1",NA,"Within Range","Within Range",0.160112832628951,25691.1416562046,9.98209679731614,1601692.12320478,NA,NA,NA
"41","Varian GC","Max Wegner","20231121","2023","April","6","1117","EDT","G","Seawater","H6","35","41","1",NA,"Within Range","Within Range",0.512088193768429,32290.6497533344,31.9256978658622,2013132.7776393,NA,NA,NA
"42","Varian GC","Max Wegner","20231121","2023","April","6","1118","EDT","G","Seawater","H6","50","42","1",NA,"Within Range","Within Range",0.716460984107481,22442.9414782113,44.6671436475986,1399185.87769397,NA,NA,NA
"43","Varian GC","Max Wegner","20231121","2023","April","6","1030","EDT","G","Freshwater","C3","10","43","1",NA,"Within Range","Within Range",0.568858413307054,11755.0330514221,35.4649883607889,732857.422158484,NA,NA,NA
"44","Varian GC","Max Wegner","20231121","2023","April","6","1031","EDT","G","Freshwater","C3","20","44","1",NA,"Within Range","Within Range",0.636982676753405,13141.2321195048,39.7121369547011,819278.810442945,NA,NA,NA
"45","Varian GC","Max Wegner","20231121","2023","April","6","1032","EDT","G","Freshwater","C3","35","45","1",NA,"Within Range","Within Range",0.867307567452971,11114.5901830865,54.0715441055468,692929.562536567,NA,NA,NA
"46","Varian GC","Max Wegner","20231121","2023","April","6","1033","EDT","G","Freshwater","C3","50","46","1",NA,"Within Range","Within Range",0.807293335369281,15661.8325745031,50.3300084394814,976423.477213411,NA,NA,NA
"47","Varian GC","Max Wegner","20231121","2023","April","6","1034","EDT","G","Freshwater","C6","10","47","1",NA,"Within Range","Within Range",1.26307709795082,7278.06682051907,78.7454549844649,453744.814246825,NA,NA,NA
"48","Varian GC","Max Wegner","20231121","2023","April","6","1035","EDT","G","Freshwater","C6","20","48","1",NA,"Within Range","Within Range",0.160112832628951,15023.3790620959,9.98209679731614,936619.642275308,NA,NA,NA
"49","Varian GC","Max Wegner","20231121","2023","April","6","1036","EDT","G","Freshwater","C6","35","49","1",NA,"Within Range","Within Range",0.160112832628951,13559.1698519375,9.98209679731614,845334.778799094,NA,NA,NA
"50","Varian GC","Max Wegner","20231122","2023","April","6","1037","EDT","G","Freshwater","C6","50","50","1",NA,"Within Range","Within Range",0.160112832628951,12067.3403087443,9.98209679731614,752327.949422963,NA,NA,NA
"51","Varian GC","Max Wegner","20231122","2023","April","6","1023","EDT","G","Freshwater","F4","10","51","1",NA,"Within Range","Within Range",1.08141239542722,2935.40373821596,67.4197254006993,183005.22058703,NA,NA,NA
"52","Varian GC","Max Wegner","20231122","2023","April","6","1024","EDT","G","Freshwater","F4","20","52","1",NA,"Within Range","Within Range",0.529930262766283,11661.0431916173,33.0380463071249,726997.705213048,NA,NA,NA
"53","Varian GC","Max Wegner","20231122","2023","April","6","1026","EDT","G","Freshwater","F4","35","53","1",NA,"Within Range","Within Range",0.932187818354258,4803.97837206377,58.1164475283203,299499.898507717,NA,NA,NA
"54","Varian GC","Max Wegner","20231122","2023","April","6","1028","EDT","G","Freshwater","F4","50","54","1",NA,"Within Range","Within Range",0.679154839839241,12196.2087675979,42.3413241795038,760362.14261832,NA,NA,NA
"55","Varian GC","Max Wegner","20231122","2023","April","6","1029","EDT","G","Freshwater","F4","ATM","55","1",NA,"Within Range","Within Range",1.59883239636497,316.409450687381,99.6778301973176,19726.27498051,NA,NA,NA
"56","Varian GC","Max Wegner","20231122","2023","April","6","1019","EDT","G","Freshwater","H3","10","56","1",NA,"Within Range","Within Range",1.34093339903236,5506.3363397646,83.5993390917931,343287.80173096,NA,NA,NA
"57","Varian GC","Max Wegner","20231122","2023","April","6","1020","EDT","G","Freshwater","H3","20","57","1",NA,"Within Range","Within Range",0.599676532485165,13787.4844837762,37.3863174866063,859568.858090784,NA,NA,NA
"58","Varian GC","Max Wegner","20231122","2023","April","6","1021","EDT","G","Freshwater","H3","35","58","1",NA,"Within Range","Within Range",0.727815028015206,9510.10254873167,45.3750017465839,592899.161392248,NA,NA,NA
"59","Varian GC","Max Wegner","20231122","2023","April","6","1022","EDT","G","Freshwater","H3","50","59","1",NA,"Within Range","Within Range",0.789451266371428,7551.7618325212,49.2176599982187,470808.094296833,NA,NA,NA
"60","Varian GC","Max Wegner","20231122","2023","April","6","1013","EDT","G","Freshwater","H6","10","60","1",NA,"Within Range","Within Range",1.08790042051734,8521.4070679476,67.8242157429766,531259.79226606,NA,NA,NA
"61","Varian GC","Max Wegner","20231122","2023","April","6","1015","EDT","G","Freshwater","H6","20","61","1",NA,"Within Range","Within Range",0.581834463487312,12761.1714356362,36.2739690453436,795584.254092032,NA,NA,NA
"62","Varian GC","Max Wegner","20231122","2023","April","6","1016","EDT","G","Freshwater","H6","35","62","1",NA,"Within Range","Within Range",1.27605314813107,5198.09428803514,79.5544356690196,324070.716211667,NA,NA,NA
"63","Varian GC","Max Wegner","20231122","2023","April","6","1017","EDT","G","Freshwater","H6","50","63","1",NA,"Within Range","Within Range",0.795939291461556,13937.5078688971,49.622150340496,868921.936963661,NA,NA,NA
"64","Varian GC","Max Wegner","20231130","2023","May","16","929","EDT","G","Control","C3","10","1","1",NA,"Within Range","Within Range",1.81547188144643,5350.49750894591,113.184032509129,333572.163899371,NA,NA,NA
"65","Varian GC","Max Wegner","20231130","2023","May","16","931","EDT","G","Control","C3","20","2","1",NA,"Within Range","Within Range",1.19650480501117,8133.15868361725,74.5950626565567,507054.780774143,NA,NA,NA
"66","Varian GC","Max Wegner","20231130","2023","May","16","933","EDT","G","Control","C3","35","3","1",NA,"Within Range","Within Range",0.935970193756531,12067.3569740204,58.3522564686117,752328.98840526,NA,NA,NA
"67","Varian GC","Max Wegner","20231130","2023","May","16","935","EDT","G","Control","C3","50","4","1",NA,"Within Range","Within Range",0.875968283285766,15252.2972419427,54.6114889829031,950891.349248298,"a bit of condensation in syringe; used 0.45um filter",NA,NA
"68","Varian GC","Max Wegner","20231130","2023","May","16","923","EDT","G","Control","C6","10","5","1",NA,"Within Range","Within Range",1.63072915710223,6102.13022094255,101.666406303132,380432.058662254,NA,NA,NA
"69","Varian GC","Max Wegner","20231130","2023","May","16","925","EDT","G","Control","C6","20","6","1",NA,"Within Range","Within Range",0.591748707371616,21576.5770498168,36.8920640505995,1345173.1327816,NA,NA,NA
"70","Varian GC","Max Wegner","20231130","2023","May","16","927","EDT","G","Control","C6","35","7","1",NA,"Within Range","Within Range",1.1317659016085,14110.5799690539,70.5589714219764,879711.968145506,NA,NA,NA
"71","Varian GC","Max Wegner","20231130","2023","May","16","928","EDT","G","Control","C6","50","8","1",NA,"Within Range","Within Range",0.965971148991914,13227.9647347761,60.222640211466,824686.0807217,NA,NA,NA
"72","Varian GC","Max Wegner","20231130","2023","May","16","912","EDT","G","Control","F4","10","9","1",NA,"Within Range","Within Range",1.59599120893495,7005.50893763503,99.5006988114057,436752.427533356,NA,NA,NA
"73","Varian GC","Max Wegner","20231130","2023","May","16","913","EDT","G","Control","F4","20","10","1",NA,"Within Range","Within Range",1.21387377909481,13958.7536931632,75.6779164024197,870246.489598701,NA,NA,NA
"74","Varian GC","Max Wegner","20231130","2023","May","16","914","EDT","G","Control","F4","35","11","1",NA,"Within Range","Within Range",1.14281888511627,12247.9604732834,71.2480601693438,763588.558184754,NA,NA,NA
"75","Varian GC","Max Wegner","20231130","2023","May","16","916","EDT","G","Control","F4","50","12","1",NA,"Within Range","Within Range",1.03228905003855,14977.9302977679,64.3571726956701,933786.178165082,NA,NA,NA
"76","Varian GC","Max Wegner","20231130","2023","May","16","917","EDT","G","Control","F4","ATM","13","1",NA,"Within Range","Within Range",2.24495924060559,605.660489027,139.960052406832,37759.3821089152,NA,NA,NA
"77","Varian GC","Max Wegner","20231130","2023","May","16","902","EDT","G","Control","H3","10","14","1",NA,"Within Range","Within Range",1.34966757647602,5653.07308886247,84.1438638700759,352435.978108633,NA,NA,NA
"78","Varian GC","Max Wegner","20231130","2023","May","16","904","EDT","G","Control","H3","20","15","1",NA,"Within Range","Within Range",0.402268990095515,13217.0344737369,25.0791140957304,824004.643001055,NA,NA,NA
"79","Varian GC","Max Wegner","20231130","2023","May","16","906","EDT","G","Control","H3","35","16","1",NA,"Within Range","Within Range",0.951760170196206,17373.269578505,59.3366689648508,1083121.54479458,NA,NA,NA
"80","Varian GC","Max Wegner","20231130","2023","May","16","910","EDT","G","Control","H3","50","17","1",NA,"Within Range","Within Range",0.849125323338319,18507.3276415469,52.9379877392967,1153823.41904906,NA,NA,NA
"81","Varian GC","Max Wegner","20231130","2023","May","16","918","EDT","G","Control","H6","10","18","1",NA,"Within Range","Within Range",1.57862223485131,2375.89452873159,98.4178450655427,148123.100294987,NA,NA,NA
"82","Varian GC","Max Wegner","20231130","2023","May","16","919","EDT","G","Control","H6","20","19","1",NA,"Within Range","Within Range",0.828598353966741,8198.2251763515,51.6582514941859,511111.295283759,NA,NA,NA
"83","Varian GC","Max Wegner","20231130","2023","May","16","920","EDT","G","Control","H6","35","20","1",NA,"Within Range","Within Range",0.790702410511521,12618.8067044641,49.295661503212,786708.647410479,NA,NA,NA
"84","Varian GC","Max Wegner","20231130","2023","May","16","920","EDT","G","Control","H6","50","21","1",NA,"Within Range","Within Range",0.812808377527066,12688.8031864186,50.6738389979468,791072.517856519,NA,NA,NA
"85","Varian GC","Max Wegner","20231130","2023","May","16","954","EDT","G","Seawater","C3","10","22","1",NA,"Within Range","Within Range",1.30229764715699,5741.77944849533,81.1906263813586,357966.299781505,NA,NA,NA
"86","Varian GC","Max Wegner","20231130","2023","May","16","954","EDT","G","Seawater","C3","20","23","1",NA,"Within Range","Within Range",1.03228905003855,15999.7290947395,64.3571726956701,997489.34505857,NA,NA,NA
"87","Varian GC","Max Wegner","20231130","2023","May","16","955","EDT","G","Seawater","C3","35","24","1",NA,"Within Range","Within Range",0.913864226740986,17660.0384222921,56.974078973877,1100999.90163916,NA,NA,NA
"88","Varian GC","Max Wegner","20231130","2023","May","16","955","EDT","G","Seawater","C3","50","25","1",NA,"Within Range","Within Range",0.691225558941568,28553.7827570232,43.0938627769058,1780161.01976454,NA,NA,NA
"89","Varian GC","Max Wegner","20231130","2023","May","16","1010","EDT","G","Seawater","C6","10","26","1",NA,"Within Range","Within Range",1.40335349637091,20088.3290285364,87.4908663572888,1252389.59030776,NA,NA,NA
"90","Varian GC","Max Wegner","20231130","2023","May","16","1011","EDT","G","Seawater","C6","20","27","1",NA,"Within Range","Within Range",0.593327705015583,40958.94004203,36.9905053002234,2553549.87793205,NA,NA,NA
"91","Varian GC","Max Wegner","20231130","2023","May","16","1013","EDT","G","Seawater","C6","35","28","1",NA,"Within Range","Within Range",0.841230335118481,28664.6707235139,52.4457814911771,1787074.23463304,NA,NA,NA
"92","Varian GC","Max Wegner","20231130","2023","May","16","1015","EDT","G","Seawater","C6","50","29","1",NA,"Within Range","Within Range",1.29598165658112,20954.5354927231,80.796861382863,1306392.4870775,NA,NA,NA
"93","Varian GC","Max Wegner","20231130","2023","May","16","956","EDT","G","Seawater","F4","10","30","1",NA,"Within Range","Within Range",1.40335349637091,15668.1823027296,87.4908663572888,976819.345556705,NA,NA,NA
"94","Varian GC","Max Wegner","20231130","2023","May","16","957","EDT","G","Seawater","F4","20","31","1",NA,"Within Range","Within Range",0.639118636690641,32128.513258123,39.8453015393168,2003024.51733934,NA,NA,NA
"95","Varian GC","Max Wegner","20231130","2023","May","16","958","EDT","G","Seawater","F4","35","32","1",NA,"Within Range","Within Range",1.14281888511627,22824.9279158665,71.2480601693438,1423000.49350789,NA,NA,NA
"96","Varian GC","Max Wegner","20231130","2023","May","16","959","EDT","G","Seawater","F4","50","33","1",NA,"Within Range","Within Range",0.774912434071846,38076.9499529338,48.311249006973,2373874.685345,NA,NA,NA
"97","Varian GC","Max Wegner","20231130","2023","May","16","959","EDT","G","Seawater","F4","ATM","34","1",NA,"Within Range","Within Range",2.02232057280617,806.987335107265,126.079836209861,50310.931116413,NA,NA,NA
"98","Varian GC","Max Wegner","20231130","2023","May","16","1001","EDT","G","Seawater","H3","10","35","1",NA,"Within Range","Within Range",1.37651053642346,4729.15832480758,85.8173651136823,294835.307032891,NA,NA,NA
"99","Varian GC","Max Wegner","20231130","2023","May","16","1002","EDT","G","Seawater","H3","20","36","1",NA,"Within Range","Within Range",0.643855629622543,17181.7291289365,40.1406252881885,1071180.12025789,NA,NA,NA
"100","Varian GC","Max Wegner","20231130","2023","May","16","1003","EDT","G","Seawater","H3","35","37","1",NA,"Within Range","Within Range",0.650171620198413,22375.2888176234,40.5343902866841,1394968.13077453,NA,NA,NA
"101","Varian GC","Max Wegner","20231130","2023","May","16","1004","EDT","G","Seawater","H3","50","38","1",NA,"Within Range","Within Range",0.650171620198413,24332.2403459361,40.5343902866841,1516972.59014564,NA,NA,NA
"102","Varian GC","Max Wegner","20231130","2023","May","16","1007","EDT","G","Seawater","H6","10","39","1",NA,"Within Range","Within Range",0.940707186688434,26487.5955109814,58.6475802174834,1651346.35355246,NA,NA,NA
"103","Varian GC","Max Wegner","20231130","2023","May","16","1008","EDT","G","Seawater","H6","20","40","1",NA,"Within Range","Within Range",1.21545277673878,22217.3418631214,75.7763576520436,1385121.06378562,NA,NA,NA
"104","Varian GC","Max Wegner","20231130","2023","May","16","1009","EDT","G","Seawater","H6","35","41","1",NA,"Within Range","Within Range",0.602801690879388,40203.3807307494,37.5811527979668,2506445.18271505,NA,NA,NA
"105","Varian GC","Max Wegner","20231130","2023","May","16","1009","EDT","G","Seawater","H6","50","42","1",NA,"Within Range","Within Range",0.617012669675096,36207.1729422846,38.467124044582,2257305.04627709,NA,NA,NA
"106","Varian GC","Max Wegner","20231130","2023","May","16","1027","EDT","G","Freshwater","C3","10","43","1",NA,"Within Range","Within Range",0.931233200824629,18007.157826113,58.05693271974,1122640.7622265,NA,NA,NA
"107","Varian GC","Max Wegner","20231130","2023","May","16","1028","EDT","G","Freshwater","C3","20","44","1",NA,"Within Range","Within Range",0.645434627266511,23834.5188019468,40.2390665378124,1485942.56869992,NA,NA,NA
"108","Varian GC","Max Wegner","20231130","2023","May","16","1030","EDT","G","Freshwater","C3","35","45","1",NA,"Within Range","Within Range",0.902811243233214,25452.6523058447,56.2849902265096,1586823.70984069,NA,NA,NA
"109","Varian GC","Max Wegner","20231130","2023","May","16","1031","EDT","G","Freshwater","C3","50","46","1",NA,"Within Range","Within Range",0.684909568365698,37830.9923224881,42.7000977784101,2358540.66848429,NA,NA,NA
"110","Varian GC","Max Wegner","20231130","2023","May","16","1024","EDT","G","Freshwater","C6","10","47","1",NA,"Within Range","Within Range",0.935970193756531,24801.6395366576,58.3522564686117,1546236.87884399,NA,NA,NA
"111","Varian GC","Max Wegner","20231130","2023","May","16","1025","EDT","G","Freshwater","C6","20","48","1",NA,"Within Range","Within Range",0.637539639046673,26270.5020643692,39.7468602896929,1637811.84939957,NA,NA,NA
"112","Varian GC","Max Wegner","20231130","2023","May","16","1026","EDT","G","Freshwater","C6","35","49","1",NA,"Within Range","Within Range",0.658066608418251,25844.0680307189,41.0265965348037,1611226.1864538,NA,NA,NA
"113","Varian GC","Max Wegner","20231130","2023","May","16","1026","EDT","G","Freshwater","C6","50","50","1",NA,"Within Range","Within Range",0.673856584857926,31092.4663240563,42.0110090310428,1938433.06259703,NA,NA,NA
"114","Varian GC","Max Wegner","20231130","2023","May","16","1033","EDT","G","Freshwater","F4","10","51","1",NA,"Within Range","Within Range",1.53125230553228,4802.56633254538,95.4646075768254,299411.86611879,NA,NA,NA
"115","Varian GC","Max Wegner","20231130","2023","May","16","1033","EDT","G","Freshwater","F4","20","52","1",NA,"Within Range","Within Range",0.697541549517438,20227.9005686721,43.4876277754014,1261091.05789727,NA,NA,NA
"116","Varian GC","Max Wegner","20231130","2023","May","16","1034","EDT","G","Freshwater","F4","35","53","1",NA,"Within Range","Within Range",1.11281792988089,13211.2215013728,69.3776764264895,823642.238240198,NA,NA,NA
"117","Varian GC","Max Wegner","20231130","2023","May","16","1035","EDT","G","Freshwater","F4","50","54","1",NA,"Within Range","Within Range",0.691225558941568,27010.0673400656,43.0938627769058,1683919.41022853,NA,NA,NA
"118","Varian GC","Max Wegner","20231130","2023","May","16","1035","EDT","G","Freshwater","F4","ATM","55","1",NA,"Within Range","Within Range",2.18337833249086,761.306335941829,136.1208436715,47462.9885250517,NA,NA,NA
"119","Varian GC","Max Wegner","20231130","2023","May","16","1038","EDT","G","Freshwater","H3","10","56","1",NA,"Within Range","Within Range",1.62125517123843,9637.21344102706,101.075758805388,600823.78061266,NA,NA,NA
"120","Varian GC","Max Wegner","20231130","2023","May","16","1039","EDT","G","Freshwater","H3","20","57","1",NA,"Within Range","Within Range",0.814387375171034,24715.3279343393,50.7722802475707,1540855.85625557,NA,NA,NA
"121","Varian GC","Max Wegner","20231130","2023","May","16","1040","EDT","G","Freshwater","H3","35","58","1",NA,"Within Range","Within Range",0.891758259725441,21177.6024540893,55.5959014791422,1320299.40486841,NA,NA,NA
"122","Varian GC","Max Wegner","20231130","2023","May","16","1041","EDT","G","Freshwater","H3","50","59","1",NA,"Within Range","Within Range",0.931233200824629,19876.9682830934,58.05693271974,1239212.48647715,NA,NA,NA
"123","Varian GC","Max Wegner","20231130","2023","May","16","1043","EDT","G","Freshwater","H6","10","60","1",NA,"Within Range","Within Range",1.09860695108518,18693.7374239079,68.4917051798743,1165444.97655286,NA,NA,NA
"124","Varian GC","Max Wegner","20231130","2023","May","16","1044","EDT","G","Freshwater","H6","20","61","1",NA,"Within Range","Within Range",0.705436537737276,25059.2097332992,43.9798340235209,1562294.87115331,NA,NA,NA
"125","Varian GC","Max Wegner","20231130","2023","May","16","1045","EDT","G","Freshwater","H6","35","62","1",NA,"Within Range","Within Range",1.33071960474841,15696.6651983873,82.962568874589,978595.08718125,NA,NA,NA
"126","Varian GC","Max Wegner","20231130","2023","May","16","1047","EDT","G","Freshwater","H6","50","63","1",NA,"Within Range","Within Range",0.642276631978576,35733.7802596167,40.0421840385646,2227791.78675915,NA,NA,NA
"127","Varian GC","Max Wegner","20230627","2023","June","4","1445","EDT","G","Control","C3","10","1","1",NA,"Within Range","Within Range",1.49099047034932,5350.6484473347,0.00121881709517516,4.37391246126211,NA,"0",NA
"128","Varian GC","Max Wegner","20230627","2023","June","4","1446","EDT","G","Control","C3","20","2","1",NA,"Within Range","Within Range",1.11918015681169,8460.5761233633,0.000914879024936571,6.91613730553892,NA,"0",NA
"129","Varian GC","Max Wegner","20230627","2023","June","4","1448","EDT","G","Control","C3","35","3","1",NA,"Within Range","Within Range",0.879150713894998,11944.4794047108,0.000718665840352167,9.76407024789258,NA,"0",NA
"130","Varian GC","Max Wegner","20230627","2023","June","4","1449","EDT","G","Control","C3","50","4","1",NA,"Within Range","Within Range",0.744232203497378,19579.3338601748,0.000608376076468124,16.0052175352482,NA,"0",NA
"131","Varian GC","Max Wegner","20230627","2023","June","4","1451","EDT","G","Control","C6","10","5","1",NA,"Within Range","Within Range",1.64630363929542,5296.5331333551,0.0013457785675533,4.3296756461377,NA,"0",NA
