[Header]	
System	TOC-L 9mL	
S/W Version	1.00	
User		
Date/Time	9/12/2022 11:22:27 AM	

[System]	
Instrument Options	TOC/ASI/IC Unit/TN/Sparge Kit/	

[Data]	
Type	Anal.	Sample Name	Sample ID	Result(TOC)	Result(TC)	Result(IC)	Result(POC)	Result(NPOC)	Result(TN)	Unit	Vial	Date / Time	
Unknown	NPOC/TN	CondBlank1	Untitled					0.000	0.000	mg/L	0	8/19/2022 6:28:22 PM	
Unknown	NPOC/TN	CondBlank2	Untitled					0.000	0.000	mg/L	0	8/19/2022 6:47:43 PM	
Unknown	NPOC/TN	CondBlank3	Untitled					0.000	0.000	mg/L	0	8/19/2022 7:12:35 PM	
Standard	NPOC	STDCurve_0_100ppm_NPOC	Untitled					100.0		mg/L	4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16	8/19/2022 11:48:51 PM	
Standard	TN	STDCurve_0_5ppm_TN	Untitled						5.000	mg/L	2, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26	8/20/2022 3:49:02 AM	
Unknown	NPOC/TN	Blank1	Untitled					0.9638	0.03835	mg/L	27	8/20/2022 4:16:02 AM	
Unknown	NPOC/TN	CKSTD1_1ppmCN	Untitled					1.909	1.023	mg/L	28	8/20/2022 4:40:10 AM	
Unknown	NPOC/TN	C_H3_20220808	Vial1					20.09	0.6149	mg/L	29	8/20/2022 5:08:56 AM	
Unknown	NPOC/TN	C_H6_20220808	Vial2					15.89	0.5849	mg/L	30	8/20/2022 5:37:06 AM	
Unknown	NPOC/TN	C_B4_20220808	Vial3					10.61	0.4485	mg/L	31	8/20/2022 6:04:47 AM	
Unknown	NPOC/TN	C_D5_20220808	Vial4					11.37	0.4073	mg/L	32	8/20/2022 6:29:51 AM	
Unknown	NPOC/TN	C_E3_20220808	Vial5					12.71	0.9335	mg/L	33	8/20/2022 6:58:02 AM	
Unknown	NPOC/TN	C_F6_20220808	Vial6					15.70	0.4965	mg/L	34	8/20/2022 7:18:52 AM	
Unknown	NPOC/TN	C_I5_20220808	Vial7					23.39	0.7106	mg/L	35	8/20/2022 7:47:13 AM	
Unknown	NPOC/TN	C_C3_20220808	Vial8					16.66	0.4894	mg/L	36	8/20/2022 8:15:20 AM	
Unknown	NPOC/TN	C_C6_20220808	Vial9					13.45	1.725	mg/L	37	8/20/2022 8:43:23 AM	
Unknown	NPOC/TN	C_F4_20220808	Vial10					14.43	0.5899	mg/L	38	8/20/2022 9:08:30 AM	
Unknown	NPOC/TN	Blank2	Untitled					0.9998	0.03680	mg/L	39	8/20/2022 9:33:28 AM	
Unknown	NPOC/TN	CKSTD2_1ppmCN	Untitled					1.881	1.062	mg/L	40	8/20/2022 10:01:19 AM	
Unknown	NPOC/TN	FW_C3_20220808	Vial11					14.84	0.5344	mg/L	41	8/20/2022 10:26:09 AM	
Unknown	NPOC/TN	FW_C6_20220808	Vial12					9.308	0.4103	mg/L	42	8/20/2022 10:54:00 AM	
Unknown	NPOC/TN	FW_F4_20220808	Vial13					14.67	0.7348	mg/L	43	8/20/2022 11:22:03 AM	
Unknown	NPOC/TN	FW_H3_20220808	Vial14					11.59	0.4632	mg/L	44	8/20/2022 11:42:21 AM	
Unknown	NPOC/TN	FW_H6_20220808	Vial15					14.90	1.901	mg/L	45	8/20/2022 12:10:52 PM	
