Machine,User,Run_Date,Sample_Type,Sample1,Sample_Year,Sample_Month,Sample_Day,Event_Stamp,Sample_Time,Time_Zone,G_W,Sample_Plot,Sample_Grid,Sample_Depth,Sample_ID,Dilution_Factor,STD_Conc,CO2_Area,CH4_Area,Field_Notes,Lab_Notes
Varian GC,A. Stearns,20240722,STD_CO2,STD_CO2,2024,NA,NA,NA,NA,NA,G,NA,NA,NA,STD_500ppm_CO2,1,500,74955,486,,
Varian GC,A. Stearns,20240722,STD_CO2,STD_CO2,2024,NA,NA,NA,NA,NA,G,NA,NA,NA,STD_2500ppm_CO2,1,2500,652151,457,,
Varian GC,A. Stearns,20240722,BAD_STD_CO2,BAD_STD_CO2,2024,NA,NA,NA,NA,NA,G,NA,NA,NA,STD_5000ppm_CO2,1,5000,1308883,614,,
Varian GC,A. Stearns,20240722,BAD_STD_CO2,BAD_STD_CO2,2024,NA,NA,NA,NA,NA,G,NA,NA,NA,STD_50000ppm_CO2,1,50000,1290247,632,,
Varian GC,A. Stearns,20240722,Blank,Blank,2024,NA,NA,NA,NA,NA,G,NA,NA,NA,Blank_1,1,0,20113,261,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1411,EDT,G,Control,C3,10,1,1,NA,946659,800,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1412,EDT,G,Control,C3,20,2,1,NA,1781016,438,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1413,EDT,G,Control,C3,35,3,1,NA,2491916,313,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1414,EDT,G,Control,C3,50,4,1,NA,4546353,222,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1416,EDT,G,Control,C6,10,5,1,NA,1167391,834,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1417,EDT,G,Control,C6,20,6,1,NA,3120946,665,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1418,EDT,G,Control,C6,35,7,1,NA,3177215,403,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1419,EDT,G,Control,C6,50,8,1,NA,3265910,313,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1423,EDT,G,Control,F4,10,9,1,NA,748788,867,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1424,EDT,G,Control,F4,20,10,1,NA,2390066,383,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1425,EDT,G,Control,F4,35,11,1,NA,2336022,362,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1426,EDT,G,Control,F4,50,12,1,NA,3437003,261,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1427,EDT,G,Control,F4,ATM,13,1,NA,121246,1144,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1428,EDT,G,Control,H3,10,14,1,NA,1160261,574,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1429,EDT,G,Control,H3,20,15,1,NA,2116299,347,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1430,EDT,G,Control,H3,35,16,1,NA,3453534,212,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1431,EDT,G,Control,H3,50,17,1,NA,4081147,0,,checked
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1434,EDT,G,Control,H6,10,18,1,NA,686039,705,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1435,EDT,G,Control,H6,20,19,1,NA,1850539,235,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1436,EDT,G,Control,H6,35,20,1,NA,3395297,0,,checked
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1437,EDT,G,Control,H6,50,21,1,NA,3135531,0,,checked
Varian GC,A. Stearns,20240722,CHKSTD,CHKSTD,2024,NA,NA,NA,NA,NA,G,NA,NA,NA,CHKSTD_5ppm_CH4_0,1,5,131215,2430,,
Varian GC,A. Stearns,20240722,Blank,Blank,2024,NA,NA,NA,NA,NA,G,NA,NA,NA,Blank_2,1,0,54160,0,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1337,EDT,G,Saltwater,C3,10,22,1,NA,585444,779,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1338,EDT,G,Saltwater,C3,20,23,1,NA,1939428,381,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1339,EDT,G,Saltwater,C3,35,24,1,NA,2882382,276,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1340,EDT,G,Saltwater,C3,50,25,1,NA,5050389,0,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1344,EDT,G,Saltwater,C6,10,26,1,NA,2559134,736,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1346,EDT,G,Saltwater,C6,20,27,1,NA,6138297,0,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1347,EDT,G,Saltwater,C6,35,28,1,NA,4827747,262,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1348,EDT,G,Saltwater,C6,50,29,1,NA,5617190,285,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1350,EDT,G,Saltwater,F4,10,30,1,NA,2192998,868,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1351,EDT,G,Saltwater,F4,20,31,1,NA,6377668,207,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1352,EDT,G,Saltwater,F4,35,32,1,NA,7052610,276,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1353,EDT,G,Saltwater,F4,50,33,1,NA,11260533,0,,checked
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1354,EDT,G,Saltwater,F4,ATM,34,1,NA,93029,1118,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1358,EDT,G,Saltwater,H3,10,35,1,NA,755440,760,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1359,EDT,G,Saltwater,H3,20,36,1,NA,2826575,240,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1400,EDT,G,Saltwater,H3,35,37,1,NA,4426079,0,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1401,EDT,G,Saltwater,H3,50,38,1,NA,5007527,0,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1402,EDT,G,Saltwater,H6,10,39,1,NA,5877278,351,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1403,EDT,G,Saltwater,H6,20,40,1,NA,7837603,0,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1404,EDT,G,Saltwater,H6,35,41,1,NA,7975082,0,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1405,EDT,G,Saltwater,H6,50,42,1,NA,8027509,0,,
Varian GC,A. Stearns,20240722,CHKSTD,CHKSTD,2024,NA,NA,NA,NA,NA,G,NA,NA,NA,CHKSTD_5ppm_CH4_1,1,5,144189,2641,,
Varian GC,A. Stearns,20240722,Blank,Blank,2024,NA,NA,NA,NA,NA,G,NA,NA,NA,Blank_3,1,0,10089,0,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1300,EDT,G,Freshwater,C3,10,43,1,NA,1178724,641,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1302,EDT,G,Freshwater,C3,20,44,1,NA,2729904,270,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1305,EDT,G,Freshwater,C3,35,45,1,NA,3213353,345,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1306,EDT,G,Freshwater,C3,50,46,1,NA,5576319,0,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1309,EDT,G,Freshwater,C6,10,47,1,NA,2781576,530,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1310,EDT,G,Freshwater,C6,20,48,1,NA,3713235,245,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1311,EDT,G,Freshwater,C6,35,49,1,NA,5477722,0,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1312,EDT,G,Freshwater,C6,50,50,1,NA,6942485,0,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1313,EDT,G,Freshwater,F4,10,51,1,NA,1075922,736,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1316,EDT,G,Freshwater,F4,20,52,1,NA,3090560,246,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1317,EDT,G,Freshwater,F4,35,53,1,NA,3259553,214,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1318,EDT,G,Freshwater,F4,50,54,1,NA,5184229,0,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1319,EDT,G,Freshwater,F4,ATM,55,1,NA,78650,1205,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1324,EDT,G,Freshwater,H3,10,56,1,NA,984135,807,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1325,EDT,G,Freshwater,H3,20,57,1,NA,2296775,415,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1326,EDT,G,Freshwater,H3,35,58,1,NA,3052888,237,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1327,EDT,G,Freshwater,H3,50,59,1,NA,3892781,226,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1329,EDT,G,Freshwater,H6,10,60,1,NA,1154960,776,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1330,EDT,G,Freshwater,H6,20,61,1,NA,1981526,345,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1331,EDT,G,Freshwater,H6,35,62,1,NA,2927489,304,,
Varian GC,A. Stearns,20240722,Unknown,SGW,2024,June,10,D1_PM,1332,EDT,G,Freshwater,H6,50,63,1,NA,4803785,0,,
Varian GC,A. Stearns,20240722,CHKSTD,CHKSTD,2024,NA,NA,NA,NA,NA,G,NA,NA,NA,CHKSTD_5ppm_CH4_2,1,5,158159,2465,,
Varian GC,A. Stearns,20240722,Blank,Blank,2024,NA,NA,NA,NA,NA,G,NA,NA,NA,Blank_4,1,0,6489,0,,
Varian GC,A. Stearns,20240801,Blank,Blank,,NA,NA,NA,NA,NA,G,NA,NA,NA,Blank_0,1,0,21173,0,,
Varian GC,A. Stearns,20240801,STD_CH4,STD_CH4,,NA,NA,NA,NA,NA,G,NA,NA,NA,Blank_0_repeatforCH4,1,0,21173,0,,
Varian GC,A. Stearns,20240801,STD_CO2,STD_CO2,,NA,NA,NA,NA,NA,G,NA,NA,NA,Blank_0_repeatforCO2,1,0,21173,0,,
Varian GC,A. Stearns,20240801,STD_CH4,STD_CH4,,NA,NA,NA,NA,NA,G,NA,NA,NA,STD_1ppm_CH4,1,1,24779,435,,
Varian GC,A. Stearns,20240801,STD_CH4,STD_CH4,,NA,NA,NA,NA,NA,G,NA,NA,NA,STD_2.5ppm_CH4,1,2.5,179282,1544,,
Varian GC,A. Stearns,20240801,STD_CH4,STD_CH4,,NA,NA,NA,NA,NA,G,NA,NA,NA,STD_5ppm_CH4,1,5,142593,2638,,
Varian GC,A. Stearns,20240801,STD_CH4,STD_CH4,,NA,NA,NA,NA,NA,G,NA,NA,NA,STD_10ppm_CH4,1,10,355811,6346,,
Varian GC,A. Stearns,20240801,STD_CH4,STD_CH4,,NA,NA,NA,NA,NA,G,NA,NA,NA,STD_25ppm_CH4,1,25,708339,13267,,
Varian GC,A. Stearns,20240801,STD_CH4,STD_CH4,,NA,NA,NA,NA,NA,G,NA,NA,NA,STD_50ppm_CH4,1,50,1368709,25693,,
Varian GC,A. Stearns,20240801,STD_CH4,STD_CH4,,NA,NA,NA,NA,NA,G,NA,NA,NA,STD_100ppm_CH4,1,100,0,57406,,
Varian GC,A. Stearns,20240801,STD_CH4,STD_CH4,,NA,NA,NA,NA,NA,G,NA,NA,NA,STD_250ppm_CH4,1,250,0,140537,,
Varian GC,A. Stearns,20240801,STD_CH4,STD_CH4,,NA,NA,NA,NA,NA,G,NA,NA,NA,STD_500ppm_CH4,1,500,0,291823,,
Varian GC,A. Stearns,20240801,STD_CH4,STD_CH4,,NA,NA,NA,NA,NA,G,NA,NA,NA,STD_2500ppm_CH4,1,2500,0,1387529,,
Varian GC,A. Stearns,20240801,STD_CH4,STD_CH4,,NA,NA,NA,NA,NA,G,NA,NA,NA,STD_5000ppm_CH4,1,5000,0,2855317,,
Varian GC,A. Stearns,20240801,STD_CH4,STD_CH4,,NA,NA,NA,NA,NA,G,NA,NA,NA,STD_10000ppm_CH4,1,10000,0,5814400,,
Varian GC,A. Stearns,20240801,BAD_STD_CO2,BAD_STD_CO2,,NA,NA,NA,NA,NA,G,NA,NA,NA,STD_125ppm_CO2,1,125,112013,1329,,check std area
Varian GC,A. Stearns,20240801,STD_CO2,STD_CO2,,NA,NA,NA,NA,NA,G,NA,NA,NA,STD_500ppm_CO2,1,500,83817,511,,check std area
Varian GC,A. Stearns,20240801,STD_CO2,STD_CO2,,NA,NA,NA,NA,NA,G,NA,NA,NA,STD_2500ppm_CO2,1,2500,394854,262,,
Varian GC,A. Stearns,20240801,STD_CO2,STD_CO2,,NA,NA,NA,NA,NA,G,NA,NA,NA,STD_5000ppm_CO2,1,5000,776233,0,,
Varian GC,A. Stearns,20240801,STD_CO2,STD_CO2,,NA,NA,NA,NA,NA,G,NA,NA,NA,STD_50000ppm_CO2,1,50000,7707858,365,,
Varian GC,A. Stearns,20240801,Blank,Blank,,NA,NA,NA,NA,NA,G,NA,NA,NA,Blank_1,1,0,14162,243,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,925,EDT,G,Control,C3,10,64,1,NA,851835,905,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,926,EDT,G,Control,C3,20,65,1,NA,1512700,442,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,926,EDT,G,Control,C3,35,66,1,NA,2452602,318,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,927,EDT,G,Control,C3,50,67,1,NA,4152057,212,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,929,EDT,G,Control,C6,10,68,1,NA,997666,889,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,929,EDT,G,Control,C6,20,69,1,NA,2792780,674,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,930,EDT,G,Control,C6,35,70,1,NA,2907149,455,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,931,EDT,G,Control,C6,50,71,1,NA,3315237,311,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,932,EDT,G,Control,F4,10,72,1,NA,766392,932,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,933,EDT,G,Control,F4,20,73,1,NA,2159381,437,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,934,EDT,G,Control,F4,35,74,1,NA,2120680,332,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,935,EDT,G,Control,F4,50,75,1,NA,3230322,231,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,935,EDT,G,Control,F4,ATM,76,1,NA,157898,1151,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,936,EDT,G,Control,H3,10,77,1,NA,1134535,632,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,937,EDT,G,Control,H3,20,78,1,NA,1985921,398,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,938,EDT,G,Control,H3,35,79,1,NA,3137493,232,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,939,EDT,G,Control,H3,50,80,1,NA,3711557,0,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,940,EDT,G,Control,H6,10,81,1,NA,536790,685,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,941,EDT,G,Control,H6,20,82,1,NA,1814444,302,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,941,EDT,G,Control,H6,35,83,1,NA,3349723,0,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,942,EDT,G,Control,H6,50,84,1,NA,3111372,0,,
Varian GC,A. Stearns,20240801,CHKSTD,CHKSTD,2024,NA,NA,NA,NA,NA,G,NA,NA,NA,CHKSTD_5ppm_CH4_3,1,5,231596,3001,,
Varian GC,A. Stearns,20240801,Blank,Blank,2024,NA,NA,NA,NA,NA,G,NA,NA,NA,Blank_2,1,0,78060,234,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,843,EDT,G,Saltwater,C3,10,85,1,NA,898751,897,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,844,EDT,G,Saltwater,C3,20,86,1,NA,2258014,488,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,845,EDT,G,Saltwater,C3,35,87,1,NA,3093609,2598,,checked
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,846,EDT,G,Saltwater,C3,50,88,1,NA,3816955,1049,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,848,EDT,G,Saltwater,C6,10,89,1,NA,2113683,1131,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,853,EDT,W,Saltwater,C6,20,90,1,NA,2071754,3090,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,854,EDT,W,Saltwater,C6,35,91,1,NA,2429631,2516,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,855,EDT,W,Saltwater,C6,50,92,1,NA,2789790,1458,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,857,EDT,W,Saltwater,F4,10,93,1,NA,945617,4168,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,858,EDT,G,Saltwater,F4,20,94,1,NA,5010184,1969,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,900,EDT,G,Saltwater,F4,35,95,1,NA,11276730,0,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,902,EDT,G,Saltwater,F4,50,96,1,NA,11044095,314,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,903,EDT,G,Saltwater,F4,ATM,97,1,NA,168762,1258,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,905,EDT,G,Saltwater,H3,10,98,1,NA,1108233,975,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,906,EDT,G,Saltwater,H3,20,99,1,NA,3589715,1586,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,907,EDT,G,Saltwater,H3,35,100,1,NA,5045168,468,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,908,EDT,W,Saltwater,H3,50,101,1,NA,2581614,1620,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,913,EDT,G,Saltwater,H6,10,102,1,NA,7743201,434,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,914,EDT,G,Saltwater,H6,20,103,1,NA,10416517,331,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,917,EDT,W,Saltwater,H6,35,104,1,NA,3067952,1824,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,918,EDT,W,Saltwater,H6,50,105,1,NA,3723831,1570,,
Varian GC,A. Stearns,20240801,CHKSTD,CHKSTD,2024,NA,NA,NA,NA,NA,G,NA,NA,NA,CHKSTD_5ppm_CH4_4,1,5,212709,2981,,
Varian GC,A. Stearns,20240801,Blank,Blank,2024,NA,NA,NA,NA,NA,G,NA,NA,NA,Blank_3,1,0,7972,0,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,805,EDT,G,Freshwater,C3,10,106,1,NA,1513574,441,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,806,EDT,G,Freshwater,C3,20,107,1,NA,2039537,496,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,807,EDT,G,Freshwater,C3,35,108,1,NA,4616777,0,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,808,EDT,G,Freshwater,C3,50,109,1,NA,5361292,0,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,820,EDT,G,Freshwater,C6,10,110,1,NA,2303887,584,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,821,EDT,G,Freshwater,C6,20,111,1,NA,2824910,232,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,822,EDT,G,Freshwater,C6,35,112,1,NA,6289919,228,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,823,EDT,G,Freshwater,C6,50,113,1,NA,6292957,0,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,824,EDT,G,Freshwater,F4,10,114,1,NA,707178,1084,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,825,EDT,G,Freshwater,F4,20,115,1,NA,3036356,246,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,826,EDT,W,Freshwater,F4,35,116,1,NA,1317114,1123,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,829,EDT,W,Freshwater,F4,50,117,1,NA,1853065,1064,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,833,EDT,G,Freshwater,F4,ATM,118,1,NA,147306,1092,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,810,EDT,G,Freshwater,H3,10,119,1,NA,925458,848,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,811,EDT,G,Freshwater,H3,20,120,1,NA,1936391,542,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,812,EDT,G,Freshwater,H3,35,121,1,NA,1914730,419,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,813,EDT,W,Freshwater,H3,50,122,1,NA,1987551,1193,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,834,EDT,G,Freshwater,H6,10,123,1,NA,5393191,516,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,835,EDT,G,Freshwater,H6,20,124,1,NA,2068579,710,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,838,EDT,W,Freshwater,H6,35,125,1,NA,1108923,1069,,
Varian GC,A. Stearns,20240801,Unknown,SGW,2024,June,11,D2_AM,840,EDT,W,Freshwater,H6,50,126,1,NA,1724751,1287,,
Varian GC,A. Stearns,20240801,CHKSTD,CHKSTD,2024,NA,NA,NA,NA,NA,G,NA,NA,NA,CHKSTD_5ppm_CH4_5,1,5,160057,2926,,
